X_Local,Y_Local,Z_Local,Mean_Amplitude
-8.764170701684403,5.123428657699532,0.0,5653.568591299724
9.191691223717788,5.3733520068556055,0.0,5316.502453853732
9.108494830375824,5.513204264923138,0.0,5205.985239597329
9.025300085042169,5.648367703743057,0.0,5340.940181867222
8.942106746265889,5.779171764200806,0.0,5748.207417610532
8.85891461754884,5.905906462240093,0.0,6124.3806966237125
8.775723537347698,6.028828720223474,0.0,6151.089368802725
8.692533371631058,6.148167444436611,0.0,5852.736023120771
8.609344008260765,6.26412763991717,0.0,5479.661317495083
8.526155352696335,6.376893777023215,0.0,5396.813983574559
8.442967324672626,6.486632569851643,0.0,5746.177137213089
8.359779855602856,6.593495287600232,0.0,6209.011441643439
8.276592886528697,6.6976196915331325,0.0,6483.756149309813
8.193406366487514,6.799131669217155,0.0,6445.360241759825
8.110220251200996,6.8981466220108025,0.0,6154.955180895608
8.02703450201366,6.99477064993786,0.0,5758.52448363144
7.943849085027441,7.08910156903246,0.0,5407.518216061545
7.860663970391335,7.181229789272957,0.0,5132.546333146091
7.777479131714628,7.271239075803604,0.0,5011.876795896194
7.694294545579342,7.359207211895707,0.0,5045.77384540351
7.611110191132845,7.445206578744712,0.0,5229.434274017273
7.527926049745676,7.5293046645298025,0.0,6103.986930960434
7.444742104722708,7.611564513023502,0.0,8852.16055935303
7.3615583410581875,7.692045120313999,0.0,13697.57782738306
7.278374745227093,7.770801786803614,0.0,19441.296002029918
7.195191305006644,7.847886430505131,0.0,24830.166313441594
7.112008009323036,7.92334786672116,0.0,28905.10879741702
7.028824848119302,7.997232058419366,0.0,31053.723315810697
6.945641812241002,8.069582340976472,0.0,31013.632592977112
6.862458893336991,8.140439624431215,0.0,28863.94721155751
6.779276083772987,8.20984257594099,0.0,25004.809002131333
6.6960933765560595,8.277827784762852,0.0,20064.225979902258
6.612910765268461,8.344429911764273,0.0,14756.942120109476
6.529728244009484,8.409681825202105,0.0,9852.336867463267
6.446545807344214,8.473614724281633,0.0,6418.6185457881575
6.363363450258272,8.536258251814253,0.0,5122.605129654714
6.280181168117707,8.597640597127183,0.0,5106.519748733813
6.196998956633404,8.657788590236787,0.0,5095.701205394601
6.113816811829395,8.716727788174989,0.0,4973.978254202278
6.030634730014614,8.774482554253064,0.0,5154.581570330771
5.947452707757629,8.831076130955742,0.0,5746.819228358828
5.864270741864028,8.886530707079524,0.0,6220.789191480408
5.781088829356113,8.940867479660112,0.0,6199.624029582324
5.697906967454642,8.994106711173803,0.0,5728.858104171394
5.614725153562383,9.04626778244507,0.0,5140.454127712885
5.531543385249272,9.097369241646444,0.0,4915.125271625493
5.448361660238991,9.147428849736281,0.0,5177.635437211918
5.365179976396818,9.196463622644329,0.0,5751.5826093921205
5.281998331718599,9.244489870483484,0.0,6150.929533214807
5.198816724320736,9.29152323403826,0.0,6032.93005641725
5.115635152431074,9.337578718755804,0.0,5418.887158677722
5.032453614380595,9.382670726443376,0.0,4891.323788527494
4.949272108595837,9.42681308485668,0.0,4989.357859019518
4.866090633591975,9.470019075346059,0.0,5678.404980494788
4.78290918796648,9.512301458712061,0.0,6324.769912963167
4.699727770393308,9.553672499407948,0.0,6537.697390882283
4.616546379617577,9.594143988214354,0.0,6305.164339811213
4.533365014450664,9.633727263500068,0.0,5858.457976684638
4.450183673765713,9.672433231172954,0.0,5472.308943735982
4.3670023564934795,9.710272383415935,0.0,5268.727648493526
4.28382106161851,9.747254816294864,0.0,5264.892095220548
4.200639788175613,9.783390246317772,0.0,5345.572369434045
4.1174585352465956,9.81868802601828,0.0,5440.52812476646
4.0342773019572515,9.853157158630035,0.0,5499.7024667495125
3.9510960874745598,9.886806311913519,0.0,5551.987664761532
3.8679148910040997,9.91964383119165,0.0,5622.808621298766
3.784733711787642,9.951677751646098,0.0,5738.758825175584
3.7015525491009167,9.982915809922183,0.0,5870.295795768735
3.6183714022515363,10.013365455086419,0.0,5932.63538703792
3.5351902705770617,10.043033858977429,0.0,5858.013343946916
3.4520091534431967,10.071927925987863,0.0,5678.737960543323
3.3688280502421084,10.10005430231203,0.0,5450.230972005008
3.28564696039086,10.127419384691446,0.0,5229.588077578848
3.2024658833299373,10.154029328688075,0.0,5064.959194162551
3.1192848185218836,10.179890056512825,0.0,4926.469690021046
3.036103765450005,10.205007264434949,0.0,4857.418948787297
2.952922723617174,10.229386429796026,0.0,4844.425421939792
2.869741692544694,10.253032817650615,0.0,4865.142759791178
2.7865606717712357,10.275951487054014,0.0,4915.464496876685
2.703379660851842,10.298147297016214,0.0,5001.526219979091
2.6201986593569893,10.319624912139666,0.0,5075.769384428343
2.5370176668716957,10.340388807957401,0.0,5090.493748077489
2.45383668299469,10.360443275986766,0.0,5056.453724877246
2.3706557073376264,10.379792428513074,0.0,5040.260723860934
2.2874747395243324,10.39844020311642,0.0,5039.451496798034
2.20429377919011,10.41639036695407,0.0,5091.235917444718
2.1211128259810645,10.433646520809894,0.0,5238.408855542461
2.0379318795534718,10.450212102921617,0.0,5357.616169774859
1.9547509395731777,10.46609039259587,0.0,5356.048208295508
1.8715700057150269,10.481284513620343,0.0,5239.512887431708
1.7883890776623166,10.495797437481723,0.0,5189.390351671605
1.7052081551062803,10.50963198639747,0.0,5240.327544562193
1.622027237745591,10.522790836168948,0.0,5381.705275581509
1.5388463252858904,10.535276518862895,0.0,5574.803585797935
1.4556654174393333,10.547091425327693,0.0,5748.967071722086
1.3724845139241546,10.558237807550471,0.0,5846.333512921181
1.2893036144642538,10.56871778086061,0.0,5862.9898714620285
1.2061227187887917,10.578533325984814,0.0,5788.077500189686
1.1229418266318056,10.587686290958501,0.0,5715.645519805444
1.039760937731836,10.596178392897922,0.0,5617.587304461671
0.9565800518315658,10.604011219637016,0.0,5449.542127903103
0.8733991686774709,10.611186231232741,0.0,5232.193384123946
0.7902182880194824,10.617704761342225,0.0,5031.380161806306
0.7070374096106544,10.623568018474812,0.0,4906.737798861875
0.6238565332068443,10.62877708712178,0.0,4850.92788283348
0.5406756585663977,10.6333329287662,0.0,4834.9173405708025
0.4574947854498405,10.63723638277518,0.0,4839.488019226103
0.3743139136195777,10.640488167176382,0.0,4801.243581268525
0.2911330428395952,10.64308887932055,0.0,4561.191314407207
0.20795217287516765,10.64503899643145,0.0,4011.127834402847
0.12477130349256821,10.646338876044409,0.0,3310.5598833990152
0.04159043445878153,10.646988756334409,0.0,2975.6783308294043
-0.04159043445878153,10.646988756334409,0.0,3406.099121511212
-0.12477130349256821,10.646338876044409,0.0,4141.35879994504
-0.20795217287516765,10.64503899643145,0.0,4739.235448025961
-0.2911330428395952,10.64308887932055,0.0,5046.651172729439
-0.3743139136195777,10.640488167176382,0.0,5193.733124449535
-0.4574947854498405,10.63723638277518,0.0,5343.950547837891
-0.5406756585663977,10.6333329287662,0.0,5720.2778149272635
-0.6238565332068443,10.62877708712178,0.0,6393.952368213032
-0.7070374096106544,10.623568018474812,0.0,7163.370605001451
-0.7902182880194824,10.617704761342225,0.0,7637.035543954269
-0.8733991686774709,10.611186231232741,0.0,7554.2782028932825
-0.9565800518315658,10.604011219637016,0.0,6978.494000912138
-1.039760937731836,10.596178392897922,0.0,6287.215354162421
-1.1229418266318056,10.587686290958501,0.0,5876.722186656923
-1.2061227187887917,10.578533325984814,0.0,5724.158482448958
-1.2893036144642538,10.56871778086061,0.0,5590.718813047556
-1.3724845139241546,10.558237807550471,0.0,5345.056645939304
-1.4556654174393333,10.547091425327693,0.0,5074.853643648431
-1.5388463252858904,10.535276518862895,0.0,4940.714657704255
-1.622027237745591,10.522790836168948,0.0,4938.264010816339
